country,year,iso_code,population,gdp,biofuel_cons_per_capita,biofuel_consumption,biofuel_electricity,biofuel_share_energy,electricity_generation,energy_per_capita,oil_consumption,renewables_share_energy
Belgium,2023,BEL,11712891.0,,744.622,8.722,3.79,1.353,82.13,55542.023,320.74,12.149
Belgium,2024,BEL,11738761.0,,744.547,8.74,3.61,1.367,76.01,54870.879,326.75,11.454
Bolivia,2000,BOL,8606330.0,34126236477.0,0.0,0.0,0.05,,3.88,4613.099,,
Bolivia,2001,BOL,8752740.0,34794954024.0,0.0,0.0,0.05,,3.96,3773.15,,
Bolivia,2002,BOL,8900358.0,35770128530.0,0.0,0.0,0.05,,4.16,4085.756,,
Bolivia,2003,BOL,9050703.0,36849589696.0,0.0,0.0,0.05,,4.33,5615.732,,
Bolivia,2004,BOL,9204297.0,38518211935.0,0.0,0.0,0.06,,4.53,5715.799,,
Bolivia,2005,BOL,9360758.0,40366066215.0,0.0,0.0,0.06,,4.89,5535.625,,
Bolivia,2006,BOL,9521685.0,42467223163.0,0.0,0.0,0.04,,5.0,5990.768,,
Bolivia,2007,BOL,9685960.0,44577390720.0,0.0,0.0,0.05,,5.44,6331.773,,
Bolivia,2008,BOL,9850859.0,47500614555.0,0.0,0.0,0.06,,5.92,6400.373,,
Bolivia,2009,BOL,10016279.0,49290119749.0,0.0,0.0,0.08,,6.21,6203.996,,
Bolivia,2010,BOL,10182345.0,51541502268.0,0.0,0.0,0.08,,6.65,6230.567,,
Bolivia,2011,BOL,10348931.0,54437027542.0,0.0,0.0,0.09,,7.09,6331.921,,
Bolivia,2012,BOL,10515814.0,57225289193.0,0.0,0.0,0.08,,7.41,7473.803,,
Bolivia,2013,BOL,10682612.0,61114326124.0,0.0,0.0,0.13,,7.81,7439.076,,
Bolivia,2014,BOL,10848889.0,64451770571.0,0.0,0.0,0.13,,8.3,7439.606,,
Bolivia,2015,BOL,11014707.0,67582198248.0,0.0,0.0,0.2,,9.0,7687.697,,
Bolivia,2016,BOL,11180020.0,70463901130.0,0.0,0.0,0.18,,9.3,7971.473,,
Bolivia,2017,BOL,11344591.0,73419862854.0,0.0,0.0,0.13,,9.59,8260.953,,
Bolivia,2018,BOL,11508370.0,76521114837.0,0.0,0.0,0.17,,10.04,8327.178,,
Bolivia,2019,BOL,11671386.0,78217588630.0,0.0,0.0,0.24,,10.37,8193.27,,
Bolivia,2020,BOL,11816301.0,71382934039.0,0.0,0.0,0.33,,10.27,6695.948,,
Bolivia,2021,BOL,11937369.0,75741579784.0,0.0,0.0,0.46,,10.87,7936.341,,
Bolivia,2022,BOL,12077156.0,78165311428.0,0.0,0.0,0.53,,11.67,8554.576,,
Bolivia,2023,BOL,12244161.0,,0.0,0.0,0.42,,12.55,8598.646,,
Bolivia,2024,BOL,12413318.0,,0.0,0.0,0.42,,13.53,,,
Brazil,2000,BRA,174018278.0,1739728033832.0,431.513,75.091,7.86,3.252,348.93,13586.246,1098.586,40.939
Brazil,2001,BRA,176301201.0,1785513006345.0,399.257,70.39,9.02,3.121,328.55,13068.835,1105.891,37.181
Brazil,2002,BRA,178503485.0,1861742323845.0,427.339,76.281,10.27,3.318,345.72,13173.609,1079.309,38.819
Brazil,2003,BRA,180622688.0,1904932706436.0,402.603,72.719,11.94,3.119,364.39,13211.707,1039.934,40.449
Brazil,2004,BRA,182675144.0,2038447931287.0,443.146,80.952,12.52,3.308,387.49,13703.958,1075.881,40.444
Brazil,2005,BRA,184688101.0,2129214530430.0,461.259,85.189,13.64,3.396,403.07,13910.277,1094.343,41.27
Brazil,2006,BRA,186653099.0,2240805319046.0,438.678,81.881,14.85,3.174,419.45,14152.363,1120.918,41.147
Brazil,2007,BRA,188552311.0,2405626901513.0,573.212,108.08,18.06,3.936,445.15,14905.908,1175.956,42.285
Brazil,2008,BRA,190367297.0,2559842659987.0,777.929,148.092,19.79,5.159,463.18,15424.676,1228.893,41.389
Brazil,2009,BRA,192079958.0,2589568436235.0,837.001,160.771,22.88,5.627,466.17,15230.74,1225.733,44.157
Brazil,2010,BRA,193701931.0,2820492538862.0,871.638,168.838,31.94,5.418,515.8,16462.07,1309.879,42.505
Brazil,2011,BRA,195284736.0,2968455007203.0,792.432,154.75,32.63,4.775,531.76,16981.988,1372.37,42.378
Brazil,2012,BRA,196876113.0,3025484250011.0,750.427,147.741,35.77,4.429,552.5,17312.078,1447.965,40.259
Brazil,2013,BRA,198478290.0,3116394665745.0,870.195,172.715,40.97,5.035,570.83,17638.982,1498.018,38.407
Brazil,2014,BRA,200085126.0,3132099937531.0,946.746,189.43,47.08,5.4,590.55,17870.57,1540.811,37.566
Brazil,2015,BRA,201675534.0,3021043246476.0,1098.651,221.571,49.88,6.386,581.22,17530.328,1455.043,38.708
Brazil,2016,BRA,203218108.0,2922076150345.0,992.181,201.629,51.33,5.967,578.89,16983.99,1379.58,41.536
Brazil,2017,BRA,204703440.0,2960731613785.0,1006.385,206.01,52.91,6.048,589.32,16988.619,1388.852,41.294
Brazil,2018,BRA,206107265.0,3013541086239.0,1159.331,238.946,54.38,7.003,601.39,16915.357,1317.631,44.126
Brazil,2019,BRA,207455459.0,3050327159562.0,1274.892,264.483,54.92,7.582,633.33,17194.145,1335.663,45.178
Brazil,2020,BRA,208660845.0,2950377451264.0,1180.113,246.243,58.74,7.362,628.76,16401.875,1257.651,47.116
Brazil,2021,BRA,209550291.0,3097565215045.0,1163.336,243.777,56.01,6.951,656.4,17089.926,1337.804,43.673
Brazil,2022,BRA,210306411.0,3187412907763.0,1150.469,241.951,55.02,6.635,677.16,17744.193,1390.148,47.66
Brazil,2023,BRA,211140731.0,,1245.686,263.015,57.76,6.998,708.12,18252.027,1425.2,48.95
Brazil,2024,BRA,211998565.0,,1273.028,269.88,58.24,7.054,745.72,18486.229,1427.733,49.616
Brunei,2000,BRN,326429.0,,0.0,0.0,0.0,,2.54,60239.23,,
Brunei,2001,BRN,333353.0,,0.0,0.0,0.0,,2.58,67067.914,,
Brunei,2002,BRN,340108.0,,0.0,0.0,0.0,,2.71,76759.656,,
Brunei,2003,BRN,346650.0,,0.0,0.0,0.0,,3.2,77912.984,,
Brunei,2004,BRN,352921.0,,0.0,0.0,0.0,,3.26,84982.734,,
Brunei,2005,BRN,358930.0,,0.0,0.0,0.0,,3.26,94131.758,,
Brunei,2006,BRN,364670.0,,0.0,0.0,0.0,,3.3,142785.906,,
Brunei,2007,BRN,370883.0,,0.0,0.0,0.0,,3.39,147383.641,,
Brunei,2008,BRN,377800.0,,0.0,0.0,0.0,,3.42,148600.297,,
Brunei,2009,BRN,384965.0,,0.0,0.0,0.0,,3.62,96748.219,,
Brunei,2010,BRN,392340.0,,0.0,0.0,0.0,,3.79,108127.867,,
Brunei,2011,BRN,399395.0,,0.0,0.0,0.0,,3.73,109107.234,,
Brunei,2012,BRN,405564.0,,0.0,0.0,0.0,,3.93,104440.531,,
Brunei,2013,BRN,411205.0,,0.0,0.0,0.0,,4.4,95801.016,,
Brunei,2014,BRN,416757.0,,0.0,0.0,0.0,,4.5,106308.477,,
Brunei,2015,BRN,422223.0,,0.0,0.0,0.0,,4.2,115953.25,,
Brunei,2016,BRN,427571.0,,0.0,0.0,0.0,,4.27,119606.797,,
Brunei,2017,BRN,432787.0,,0.0,0.0,0.0,,4.16,118640.672,,
Brunei,2018,BRN,437811.0,,0.0,0.0,0.0,,4.3,121695.086,,
Brunei,2019,BRN,442690.0,,0.0,0.0,0.0,,4.93,121644.695,,
Brunei,2020,BRN,447411.0,,0.0,0.0,0.0,,5.74,130865.547,,
Brunei,2021,BRN,451722.0,,0.0,0.0,0.0,,5.7,123024.211,,
Brunei,2022,BRN,455374.0,,0.0,0.0,0.0,,5.6,117670.914,,
Brunei,2023,BRN,458959.0,,0.0,0.0,0.0,,5.6,118211.914,,
Brunei,2024,BRN,462734.0,,0.0,0.0,0.0,,5.56,,,
Bulgaria,2000,BGR,8000519.0,67719765830.0,0.0,0.0,0.0,0.0,40.59,27170.389,50.755,3.386
Bulgaria,2001,BGR,7928455.0,68877651140.0,0.0,0.0,0.0,0.0,43.44,28324.223,52.528,2.044
Bulgaria,2002,BGR,7861949.0,73450036758.0,0.0,0.0,0.0,0.0,42.08,27707.934,52.799,2.681
Bulgaria,2003,BGR,7804405.0,77722336425.0,0.0,0.0,0.0,0.0,42.28,28875.049,55.726,3.646
Bulgaria,2004,BGR,7749430.0,83228668873.0,0.0,0.0,0.0,0.0,41.36,28120.139,53.975,3.931
Bulgaria,2005,BGR,7695047.0,89684785590.0,0.0,0.0,0.0,0.0,43.89,30680.197,59.34,4.937
Bulgaria,2006,BGR,7640292.0,96404598197.0,0.0,0.0,0.0,0.0,45.44,31504.156,60.025,4.738
Bulgaria,2007,BGR,7586896.0,104058200673.0,0.0,0.0,0.0,0.0,42.82,30663.352,58.885,3.307
Bulgaria,2008,BGR,7535589.0,110900337989.0,2.727,0.021,0.02,0.009,44.49,30551.521,57.867,3.391
Bulgaria,2009,BGR,7488016.0,107365071902.0,8.236,0.062,0.01,0.031,42.31,26990.662,52.825,4.846
Bulgaria,2010,BGR,7437594.0,109045208364.0,24.874,0.185,0.04,0.088,45.93,28432.732,47.892,7.258
Bulgaria,2011,BGR,7380023.0,109435363210.0,26.461,0.195,0.06,0.088,49.96,30434.416,45.733,4.618
Bulgaria,2012,BGR,7317020.0,110261509885.0,133.44,0.976,0.07,0.461,46.46,29168.732,47.573,6.861
Bulgaria,2013,BGR,7264605.0,109643527181.0,174.605,1.268,0.11,0.647,43.02,27270.346,44.215,9.694
Bulgaria,2014,BGR,7223450.0,110703533681.0,174.524,1.261,0.2,0.602,46.92,29286.607,47.712,9.634
Bulgaria,2015,BGR,7177515.0,114498611934.0,232.283,1.667,0.27,0.749,48.71,31303.371,53.301,10.787
Bulgaria,2016,BGR,7127436.0,117979077002.0,260.916,1.86,0.35,0.881,44.53,29900.988,54.21,9.37
Bulgaria,2017,BGR,7075642.0,121237951710.0,267.654,1.894,0.4,0.875,44.84,30834.584,56.917,8.073
Bulgaria,2018,BGR,7024745.0,124492855771.0,266.029,1.869,1.57,0.863,46.51,31149.057,56.656,12.096
Bulgaria,2019,BGR,6975466.0,129520075495.0,293.868,2.05,1.82,0.978,43.72,30327.924,59.417,10.38
Bulgaria,2020,BGR,6933656.0,124392792956.0,284.602,1.973,1.7,1.02,40.14,28177.615,53.383,11.122
Bulgaria,2021,BGR,6877222.0,133889804025.0,286.477,1.97,2.59,0.897,47.22,32263.266,56.078,13.231
Bulgaria,2022,BGR,6825862.0,138390156500.0,316.805,2.162,2.24,0.951,50.28,33606.043,59.941,12.026
Bulgaria,2023,BGR,6795805.0,,297.035,2.019,1.87,1.036,40.08,29007.344,59.371,14.288
Bulgaria,2024,BGR,6757686.0,,318.371,2.151,1.72,1.135,38.3,28381.641,61.194,16.425
Canada,2000,CAN,30891800.0,1137681278760.0,50.114,1.548,8.92,0.043,603.82,118073.062,1109.182,28.536
Canada,2001,CAN,31213578.0,1161459919261.0,49.462,1.544,9.67,0.044,587.76,114440.516,1140.463,27.032
Canada,2002,CAN,31535579.0,1199865635264.0,48.957,1.544,10.05,0.043,599.79,117118.281,1183.052,27.335
Canada,2003,CAN,31836483.0,1224575760991.0,52.805,1.681,9.42,0.046,588.27,116565.047,1227.188,26.02
Canada,2004,CAN,32132680.0,1265917327101.0,52.461,1.686,9.8,0.046,598.5,117265.898,1280.921,25.7
Canada,2005,CAN,32440172.0,1310077836124.0,61.34,1.99,9.16,0.053,620.5,117037.102,1249.107,27.043
Canada,2006,CAN,32759174.0,1348293394113.0,61.295,2.008,8.94,0.056,608.43,112017.781,1154.078,27.208
Canada,2007,CAN,33092171.0,1379925831954.0,233.486,7.727,8.99,0.201,634.19,118416.227,1292.939,26.53
Canada,2008,CAN,33449088.0,1397938727409.0,277.699,9.289,7.98,0.244,635.11,115754.156,1247.824,27.374
Canada,2009,CAN,33826370.0,1360538049277.0,264.037,8.931,8.94,0.245,613.87,109988.281,1217.423,27.993
Canada,2010,CAN,34196900.0,1406355361431.0,304.369,10.408,10.3,0.282,607.03,109967.695,1274.582,26.567
Canada,2011,CAN,34555449.0,1454221365109.0,485.768,16.786,10.21,0.438,638.27,112865.477,1274.027,27.419
Canada,2012,CAN,34922513.0,1479829523672.0,627.275,21.906,10.91,0.572,636.54,111724.289,1281.337,27.863
Canada,2013,CAN,35293421.0,1514296485427.0,608.407,21.473,11.04,0.546,655.69,113458.836,1283.016,27.745
Canada,2014,CAN,35634265.0,1557757464897.0,621.747,22.155,9.8,0.563,652.97,112508.438,1276.067,27.026
Canada,2015,CAN,35962236.0,1568025782105.0,578.527,20.805,9.99,0.527,661.08,111824.336,1280.189,27.733
Canada,2016,CAN,36353345.0,1583727974022.0,551.77,20.059,11.36,0.515,667.13,109289.445,1265.299,28.46
Canada,2017,CAN,36808498.0,1631871440185.0,642.664,23.655,11.15,0.599,669.35,109394.164,1251.979,28.65
Canada,2018,CAN,37294996.0,1677189073139.0,655.121,24.433,10.54,0.609,661.2,109464.797,1293.815,27.664
Canada,2019,CAN,37782934.0,1708858221312.0,655.178,24.755,10.31,0.621,655.7,107455.625,1289.551,27.407
Canada,2020,CAN,38171903.0,1622144486274.0,601.241,22.951,10.41,0.61,655.89,100465.109,1114.147,29.457
Canada,2021,CAN,38454058.0,1703443269914.0,636.666,24.482,10.55,0.646,652.4,100431.008,1143.667,29.113
Canada,2022,CAN,38821259.0,1761295624423.0,783.085,30.4,9.52,0.781,664.08,102122.422,1187.081,29.497
Canada,2023,CAN,39299098.0,,857.652,33.705,9.8,0.883,641.39,98930.016,1194.142,27.858
Canada,2024,CAN,39742429.0,,829.77,32.977,9.83,0.863,636.79,97784.539,1209.199,27.157
Chad,2003,TCD,9487830.0,8110109949.0,0.0,0.0,0.0,,0.11,101.881,,
Chad,2004,TCD,9920036.0,11032101494.0,0.0,0.0,0.0,,0.12,102.662,,
Chad,2005,TCD,10328094.0,12146441188.0,0.0,0.0,0.0,,0.12,106.128,,
Chad,2006,TCD,10706426.0,12214525260.0,0.0,0.0,0.0,,0.12,103.925,,
Chad,2007,TCD,11081667.0,14704387197.0,0.0,0.0,0.0,,0.12,110.805,,
Chad,2008,TCD,11476299.0,15257312990.0,0.0,0.0,0.0,,0.14,112.199,,
Chad,2009,TCD,11893753.0,17078193621.0,0.0,0.0,0.0,,0.17,118.031,,
Chad,2010,TCD,12312580.0,19869964230.0,0.0,0.0,0.0,,0.19,126.467,,
Chad,2011,TCD,12755004.0,19903398034.0,0.0,0.0,0.0,,0.2,174.731,,
Chad,2012,TCD,13211006.0,21656293766.0,0.0,0.0,0.01,,0.24,292.125,,
Chad,2013,TCD,13691081.0,22902174388.0,0.0,0.0,0.01,,0.28,292.356,,
Chad,2014,TCD,14188680.0,24480827952.0,0.0,0.0,0.01,,0.3,293.203,,
Chad,2015,TCD,14647626.0,24914134960.0,0.0,0.0,0.01,,0.3,287.977,,
Chad,2016,TCD,15114652.0,23529405356.0,0.0,0.0,0.01,,0.31,275.642,,
Chad,2017,TCD,15622756.0,22969403286.0,0.0,0.0,0.01,,0.32,429.908,,
Chad,2018,TCD,16156535.0,23510339039.0,0.0,0.0,0.01,,0.34,425.102,,
Chad,2019,TCD,16685223.0,24314153239.0,0.0,0.0,0.01,,0.35,421.295,,
Chad,2020,TCD,17224686.0,23793345004.0,0.0,0.0,0.01,,0.35,429.683,,
Chad,2021,TCD,17828274.0,23531147275.0,0.0,0.0,0.01,,0.43,462.586,,
Chad,2022,TCD,18455319.0,24118013870.0,0.0,0.0,0.01,,0.39,448.069,,
Chad,2023,TCD,19319075.0,,0.0,0.0,0.01,,0.36,440.093,,
Chad,2024,TCD,20299131.0,,0.0,0.0,0.01,,0.37,,,
Chile,2000,CHL,15503638.0,233340518904.0,0.0,0.0,0.94,0.0,41.12,19827.041,139.075,18.856
Chile,2001,CHL,15683852.0,239642803054.0,0.0,0.0,2.07,0.0,42.32,19978.824,135.445,21.061
Chile,2002,CHL,15857926.0,243288829547.0,0.0,0.0,1.94,0.0,43.44,20229.719,137.692,21.834
Chile,2003,CHL,16024755.0,250723122339.0,0.0,0.0,1.81,0.0,46.63,20124.473,136.518,21.012
Chile,2004,CHL,16187324.0,264146071325.0,0.0,0.0,2.03,0.0,51.0,21269.668,150.501,18.554
Chile,2005,CHL,16348780.0,278000705012.0,0.0,0.0,1.79,0.0,52.22,21856.49,155.212,21.083
Chile,2006,CHL,16509195.0,293258343549.0,0.0,0.0,1.43,0.0,55.04,22392.51,160.489,21.915
Chile,2007,CHL,16671571.0,305709457316.0,0.0,0.0,2.7,0.0,58.28,22151.396,200.304,18.572
Chile,2008,CHL,16838987.0,314032357531.0,0.0,0.0,3.08,0.0,59.46,21931.584,211.086,20.647
Chile,2009,CHL,17009730.0,306660166266.0,0.0,0.0,4.27,0.0,60.37,20833.512,198.599,21.976
Chile,2010,CHL,17181463.0,321457401232.0,0.0,0.0,2.25,0.0,60.25,21182.576,182.13,18.941
Chile,2011,CHL,17351810.0,338708860136.0,0.0,0.0,4.67,0.0,65.65,22228.908,189.076,17.672
Chile,2012,CHL,17519116.0,359556383692.0,0.0,0.0,4.85,0.0,69.57,22988.977,196.136,17.976
Chile,2013,CHL,17687006.0,371454072393.0,0.0,0.0,5.76,0.0,72.84,23393.406,195.073,18.024
Chile,2014,CHL,17864192.0,378114271615.0,0.0,0.0,5.33,0.0,70.17,22924.852,193.475,19.519
Chile,2015,CHL,18047630.0,386251266445.0,0.0,0.0,5.61,0.0,74.91,22952.033,190.194,21.0
Chile,2016,CHL,18267225.0,393022253885.0,0.0,0.0,5.96,0.0,78.83,23753.109,200.918,19.341
Chile,2017,CHL,18558868.0,398359518680.0,0.0,0.0,6.06,0.0,78.93,24265.859,204.001,21.426
Chile,2018,CHL,18893185.0,414254051745.0,0.0,0.0,5.69,0.0,81.76,24785.533,211.4,23.426
Chile,2019,CHL,19197748.0,417331966568.0,0.0,0.0,5.39,0.0,83.98,24689.287,210.552,22.541
Chile,2020,CHL,19370621.0,391686945225.0,0.0,0.0,5.24,0.0,83.58,22842.719,192.556,24.874
Chile,2021,CHL,19456323.0,437659188270.0,0.0,0.0,5.61,0.0,88.1,24509.102,211.375,23.421
Chile,2022,CHL,19553033.0,448338105532.0,0.0,0.0,4.64,0.0,91.04,25750.754,228.238,26.079
Chile,2023,CHL,19658833.0,,0.0,0.0,5.2,0.0,89.23,25306.361,225.663,30.347
Chile,2024,CHL,19764774.0,,0.0,0.0,5.0,0.0,88.62,26245.264,238.196,32.254
China,2000,CHN,1269581174.0,5952682232028.0,0.0,0.0,2.54,0.0,1355.6,9294.628,2626.896,5.336
China,2001,CHN,1278725061.0,6329737256820.0,0.0,0.0,2.55,0.0,1480.79,9751.95,2683.249,6.251
China,2002,CHN,1286866835.0,6814493895929.0,1.333,1.715,2.55,0.013,1654.01,10553.145,2895.598,5.922
China,2003,CHN,1294517323.0,7248623080792.0,3.657,4.735,2.54,0.03,1910.58,12219.811,3234.762,5.001
China,2004,CHN,1302100316.0,7830953177799.0,4.585,5.97,2.53,0.032,2203.31,14214.832,3777.772,5.289
China,2005,CHN,1310027135.0,8602939667333.0,6.393,8.375,5.32,0.04,2500.26,16050.938,3838.487,5.239
China,2006,CHN,1318054030.0,9489543138489.0,9.156,12.068,7.13,0.053,2865.72,17486.639,4116.769,5.267
China,2007,CHN,1325813576.0,10358206113742.0,10.066,13.346,9.86,0.053,3281.54,18893.74,4313.567,5.407
China,2008,CHN,1333821011.0,10799148337884.0,13.629,18.179,14.87,0.07,3495.76,19508.211,4408.092,6.872
China,2009,CHN,1342522717.0,11572544299171.0,14.814,19.889,20.86,0.074,3714.64,20229.75,4580.298,6.56
China,2010,CHN,1351561505.0,12858808500983.0,14.647,19.797,24.9,0.068,4207.16,21497.809,5214.49,7.195
China,2011,CHN,1360250658.0,13691526496125.0,16.101,21.901,27.63,0.07,4713.02,23037.326,5390.733,6.697
China,2012,CHN,1369520866.0,14773157494771.0,18.837,25.797,30.13,0.079,4987.54,23821.602,5654.299,8.068
China,2013,CHN,1379008040.0,15925464549520.0,25.659,35.384,37.13,0.105,5431.63,24548.49,5907.47,8.474
China,2014,CHN,1387951970.0,17103948867278.0,26.625,36.955,46.27,0.107,5794.45,25021.807,6142.517,9.69
China,2015,CHN,1396134171.0,18301224436466.0,19.553,27.299,54.07,0.078,5814.58,25166.627,6609.896,10.278
China,2016,CHN,1404052628.0,19545709173693.0,19.81,27.815,62.13,0.079,6133.16,25125.633,6823.579,11.113
China,2017,CHN,1412354730.0,20894362082435.0,18.364,25.936,79.6,0.071,6604.44,25949.135,7183.172,11.666
China,2018,CHN,1419008954.0,22294284747546.0,23.727,33.669,93.8,0.088,7166.14,27068.061,7528.741,12.224
China,2019,CHN,1423520357.0,23631941251482.0,25.327,36.053,112.8,0.09,7503.43,28231.928,7891.51,12.786
China,2020,CHN,1426106093.0,24151843898871.0,19.279,27.493,135.7,0.067,7779.07,29095.936,7959.667,13.396
China,2021,CHN,1426437269.0,26180600167672.0,20.057,28.61,166.0,0.066,8534.26,30738.947,8174.095,14.195
China,2022,CHN,1425179562.0,26966016991166.0,20.477,29.183,182.6,0.066,8848.71,31235.707,8198.393,15.218
China,2023,CHN,1422584930.0,,22.271,31.683,198.2,0.068,9456.45,33089.07,9091.228,15.505
China,2024,CHN,1419321284.0,,26.23,37.228,208.5,0.077,10086.88,34514.457,8964.054,17.472
Colombia,2000,COL,39089939.0,330615619673.0,0.0,0.0,0.5,0.0,42.81,8037.474,132.678,28.239
Colombia,2001,COL,39709263.0,336096684249.0,0.0,0.0,0.5,0.0,43.14,7979.616,131.995,28.572
Colombia,2002,COL,40324684.0,344517683680.0,0.0,0.0,0.49,0.0,44.71,7859.605,130.76,30.439
Colombia,2003,COL,40937426.0,357889195415.0,0.0,0.0,0.5,0.0,46.2,7886.754,130.624,31.64
Colombia,2004,COL,41543177.0,376728225954.0,0.0,0.0,0.47,0.0,49.33,8172.958,141.366,31.689
Colombia,2005,COL,42128978.0,394076061209.0,3.849,0.162,0.5,0.05,49.94,7935.191,140.033,32.783
Colombia,2006,COL,42691081.0,420283862175.0,36.349,1.552,0.53,0.41,53.34,9041.391,149.525,30.936
Colombia,2007,COL,43235374.0,448731322364.0,38.716,1.674,0.53,0.435,54.79,9072.923,153.089,31.46
Colombia,2008,COL,43758805.0,464038717488.0,38.811,1.698,0.54,0.424,55.48,9334.807,150.896,31.267
Colombia,2009,COL,44271543.0,471326580093.0,83.663,3.704,0.54,0.933,56.75,9120.582,151.373,28.771
Colombia,2010,COL,44777325.0,489870174161.0,117.067,5.242,2.42,1.255,60.23,9482.501,159.78,27.404
Colombia,2011,COL,45259614.0,521323240921.0,149.469,6.765,2.0,1.553,61.7,9805.576,168.507,31.371
Colombia,2012,COL,45715807.0,541722649583.0,159.193,7.278,1.95,1.568,63.06,10323.192,180.108,29.023
Colombia,2013,COL,46151583.0,569534665242.0,164.826,7.607,1.05,1.593,73.51,10509.707,188.608,26.267
Colombia,2014,COL,46565426.0,595158021031.0,169.5,7.893,1.35,1.569,70.46,10964.914,199.766,25.308
Colombia,2015,COL,46969938.0,612750891790.0,169.976,7.984,1.37,1.606,77.97,10738.822,200.19,25.545
Colombia,2016,COL,47437513.0,625545111723.0,166.174,7.883,1.46,1.457,76.17,11569.512,224.96,24.363
Colombia,2017,COL,48131076.0,634046295892.0,157.302,7.571,1.42,1.387,78.47,11535.692,221.977,28.787
Colombia,2018,COL,49024463.0,650303209362.0,187.839,9.209,1.45,1.638,78.21,11652.967,232.516,27.908
Colombia,2019,COL,49907987.0,671028388046.0,192.726,9.619,1.57,1.703,78.78,11495.876,231.36,26.754
Colombia,2020,COL,50629997.0,622365414246.0,163.618,8.284,2.15,1.625,77.75,10227.39,192.892,27.111
Colombia,2021,COL,51188174.0,690925195330.0,181.106,9.271,2.24,1.666,84.36,11053.629,227.328,29.666
Colombia,2022,COL,51737944.0,742716953392.0,187.343,9.693,2.18,1.57,82.86,12123.15,266.851,28.384
Colombia,2023,COL,52321152.0,,209.98,10.986,2.21,1.815,86.58,11760.209,254.752,27.398
Colombia,2024,COL,52886360.0,,212.302,11.228,2.22,1.849,89.14,11645.494,252.61,26.093
Congo,2000,COG,3151349.0,12472135877.0,0.0,0.0,0.0,,0.29,1037.026,,
Congo,2001,COG,3272542.0,13249308227.0,0.0,0.0,0.0,,0.33,1252.23,,
Congo,2002,COG,3350770.0,14180954098.0,0.0,0.0,0.0,,0.39,1061.703,,
Congo,2003,COG,3445758.0,14627827623.0,0.0,0.0,0.0,,0.4,1256.683,,
Congo,2004,COG,3565565.0,15504146539.0,0.0,0.0,0.0,,0.4,1309.18,,
Congo,2005,COG,3696399.0,17078609818.0,0.0,0.0,0.0,,0.43,1755.228,,
Congo,2006,COG,3837411.0,18567839817.0,0.0,0.0,0.0,,0.45,2043.876,,
Congo,2007,COG,3980430.0,18699065550.0,0.0,0.0,0.0,,0.4,2483.396,,
Congo,2008,COG,4113514.0,20270055811.0,0.0,0.0,0.0,,0.46,2739.223,,
Congo,2009,COG,4281218.0,22298715246.0,0.0,0.0,0.0,,0.54,3250.688,,
Congo,2010,COG,4462304.0,24809062977.0,0.0,0.0,0.03,,0.81,4258.119,,
Congo,2011,COG,4609728.0,26249089782.0,0.0,0.0,0.03,,1.31,4844.21,,
Congo,2012,COG,4740457.0,28860086022.0,0.0,0.0,0.03,,1.72,4776.098,,
Congo,2013,COG,4857104.0,28654592534.0,0.0,0.0,0.03,,1.73,5992.234,,
Congo,2014,COG,4975887.0,30579326354.0,0.0,0.0,0.03,,1.76,5556.356,,
Congo,2015,COG,5097583.0,29493455123.0,0.0,0.0,0.03,,2.79,5433.539,,
Congo,2016,COG,5222545.0,26313174327.0,0.0,0.0,0.03,,2.97,5047.901,,
Congo,2017,COG,5351013.0,25159867387.0,0.0,0.0,0.03,,2.98,3577.699,,
Congo,2018,COG,5483128.0,23950933949.0,0.0,0.0,0.03,,3.08,3243.997,,
Congo,2019,COG,5616656.0,24196673159.0,0.0,0.0,0.03,,3.89,2574.936,,
Congo,2020,COG,5752792.0,22696964187.0,0.0,0.0,0.03,,4.01,2075.075,,
Congo,2021,COG,5892187.0,23037421913.0,0.0,0.0,0.03,,4.11,2078.873,,
Congo,2022,COG,6035104.0,23679011891.0,0.0,0.0,0.03,,4.95,2162.773,,
Congo,2023,COG,6182890.0,,0.0,0.0,0.03,,5.36,2154.287,,
Congo,2024,COG,6332969.0,,0.0,0.0,0.03,,5.46,,,
Croatia,2000,HRV,4326105.0,57398794775.0,0.0,0.0,0.0,0.0,11.21,22317.953,46.749,18.794
Croatia,2001,HRV,4301079.0,57633269426.0,0.0,0.0,0.0,0.0,12.75,23602.438,47.907,19.785
Croatia,2002,HRV,4305783.0,61317061359.0,0.0,0.0,0.0,0.0,12.69,23601.307,50.182,15.94
Croatia,2003,HRV,4306683.0,65731224853.0,0.0,0.0,0.0,0.0,13.16,24687.121,55.534,14.114
Croatia,2004,HRV,4310050.0,69483828958.0,0.0,0.0,0.0,0.0,13.87,25647.283,52.103,18.938
Croatia,2005,HRV,4313946.0,73522772944.0,0.0,0.0,0.01,0.0,13.05,25332.936,53.633,17.569
Croatia,2006,HRV,4315802.0,78256427771.0,0.0,0.0,0.01,0.0,12.91,25012.688,54.472,16.644
Croatia,2007,HRV,4315959.0,83591431787.0,7.132,0.031,0.01,0.029,12.54,25128.795,55.77,11.745
Croatia,2008,HRV,4314635.0,86620961215.0,9.516,0.041,0.02,0.038,12.78,24999.676,52.885,14.47
Croatia,2009,HRV,4310537.0,81451695571.0,21.131,0.091,0.02,0.087,13.35,24704.299,51.65,18.759
